	idx	beta	pval	cilb	ciub	i2	tau2	symbol
ENSG00000198517.8	1878	-0.241672782028586	0.0536442990821351	-0.487136067220067	0.00379050316289545	95.5538370871025	0.320951428340017	MAFK
ENSG00000125037.11	35931	-0.153020424140242	0.0608556959187141	-0.313013877007846	0.00697302872736169	97.6777965526354	0.142241457488197	EMC3
ENSG00000115561.13	59901	-0.195699830284335	0.0762598206885849	-0.412059242455863	0.020659581887192	99.005143799156	0.259074755554416	CHMP3
ENSG00000116754.12	21171	0.127908196617645	0.0837325321348685	-0.017050406255592	0.272866799490883	95.9315941739442	0.112027362077219	SRSF11
ENSG00000196639.6	6069	0.36403560511929	0.141925413252374	-0.121779599036036	0.849850809274616	98.211895003774	1.26175145247212	HRH1
ENSG00000249884.7	5507	0.545245257645262	0.167598580123417	-0.229168572990391	1.31965908828091	90.524400599125	2.89346439814544	RNF103-CHMP3
ENSG00000110723.10	25430	-0.34226323787601	0.17588124369419	-0.837867810306366	0.153341334554346	98.4338299979957	1.36529309449973	EXPH5
ENSG00000186432.7	36154	0.0687482415220939	0.190847702502976	-0.0342611622962935	0.171757645340481	94.063170829255	0.0547501517310971	KPNA4
ENSG00000114933.14	17229	-0.076243498480737	0.258462214856955	-0.208482537728635	0.0559955407671611	95.0160434703994	0.092041725643919	INO80D
ENSG00000174844.13	24416	-0.285850191971731	0.277041231088501	-0.801269913872641	0.22956952992918	97.0487756196471	1.42769888235064	DNAH12
ENSG00000144535.18	55112	0.0576823525421744	0.352705845935084	-0.0639670700766578	0.179331775161007	97.0161459442984	0.0789993343418651	DIS3L2
ENSG00000143376.11	20174	0.0768564696289691	0.360781299433357	-0.0879751824359874	0.241688121693926	97.5388208711997	0.153181482321981	SNX27
ENSG00000138433.14	12365	-0.0460372614513297	0.382433822280217	-0.14934529650058	0.0572707735979206	94.1250109121936	0.0540583405307315	CIR1
ENSG00000133069.13	36951	-0.172096656835068	0.443876056678428	-0.612633372782628	0.268440059112492	98.5012972840827	1.10612896308246	TMCC2
ENSG00000075151.18	5917	-0.0515517011591205	0.494371358930261	-0.199405831013316	0.0963024286950745	95.2116831763641	0.11456825242459	EIF4G3
ENSG00000214050.6	40793	0.159175169963612	0.534788552141703	-0.343436600283912	0.661786940211136	98.8000105091611	1.42670858685433	FBXO16
ENSG00000103534.15	50642	0.278677568233792	0.538120030514673	-0.608499541485511	1.16585467795309	98.926813130722	4.32628082995466	TMC5
ENSG00000163430.8	24682	-0.130087176366577	0.575695744480032	-0.585641880799808	0.325467528066653	98.3938013165934	1.10436817495175	FSTL1
ENSG00000164080.12	6005	-0.0509688854510436	0.582336605451609	-0.232608418539886	0.130670647637798	97.6060456990232	0.186614103746576	RAD54L2
ENSG00000136048.12	55660	0.115302062065822	0.61861258870112	-0.338655121191679	0.569259245323322	99.1380515338683	1.1962360141595	DRAM1
ENSG00000163344.5	45224	0.0460445281165746	0.637849558987382	-0.145678778438914	0.237767834672063	97.0306058623264	0.207190140856463	PMVK
ENSG00000163125.14	36118	-0.0227164312571074	0.738725609491112	-0.156203251799426	0.110770389285212	95.1257530142445	0.0904181450556291	RPRD2
ENSG00000138002.13	37598	0.0259304886399142	0.778961041746576	-0.155144220627324	0.207005197907153	97.3610105069821	0.179977062221273	IFT172
ENSG00000054267.19	32699	-0.0107194320552732	0.868662182186125	-0.137775252306312	0.116336388195765	94.7827924160952	0.0831590395889789	ARID4B
ENSG00000116641.14	5586	-0.0150648789157423	0.868780157805253	-0.193788638809494	0.163658880978009	97.306295138019	0.17461914833899	DOCK7
ENSG00000116299.15	1709	0.0107947637402568	0.976220417167534	-0.698999940417464	0.720589467897978	97.9105564122319	2.73932223079486	KIAA1324
